MapHeight,MapWidth,Scene,Probability,Obs0,Obs1,Obs2,Obs3,Obs4,Obs5,Obs6,Obs7,Obs8,Obs9,Obs10,Obs11,Obs12,Obs13,Obs14,Obs15,Obs16,Obs17,Obs18,Obs19,Obs20,Obs21,Obs22,Obs23,Obs24,Obs25
11,11,38,0.00013188856044683158,42,41,40,39,38,37,48,59,70,81,80,79,90,79,80,81,70,71,60,61,62,51,52,41,42,43
11,11,38,0.00013502876426699424,42,41,40,39,38,37,48,59,70,69,68,79,90,91,80,81,70,71,72,61,50,51,40,41,42,43
11,11,38,0.00012142121437962273,42,41,40,39,38,37,48,47,58,69,68,79,90,79,80,81,70,71,60,49,50,39,40,41,42,43
11,11,38,0.0002711042631407093,42,41,40,39,38,37,48,47,46,57,68,79,90,91,92,93,82,71,60,49,38,39,40,41,42,43
11,11,38,0.00012037447977290185,42,41,40,39,38,49,60,59,70,81,80,91,90,79,68,57,46,35,36,37,38,39,40,41,42,43
11,11,38,0.00041869384268835425,42,41,40,39,38,37,48,59,58,57,68,79,90,79,68,57,46,47,48,37,38,39,40,41,42,43
11,11,38,0.00014444937572748222,42,41,40,39,38,37,48,47,58,69,68,79,90,91,92,93,94,83,72,73,74,63,52,41,42,43
11,11,38,0.00013188856044683158,42,41,40,39,38,37,36,47,46,57,68,79,90,79,80,81,82,71,60,61,50,51,52,41,42,43
11,11,38,0.00013188856044683158,42,41,40,39,38,49,48,47,58,69,80,79,90,91,80,69,70,71,72,73,74,63,52,41,42,43
11,11,38,0.00012246794898634363,42,41,40,39,38,49,48,47,58,57,68,79,90,91,92,93,82,83,72,73,62,63,52,41,42,43
11,11,38,0.0001161875413460183,42,41,40,39,38,37,36,35,46,57,68,79,90,91,80,69,70,59,60,61,62,63,52,41,42,43
11,11,38,0.0001528232525812493,42,41,40,39,38,49,60,59,58,69,68,79,90,79,80,81,82,71,72,73,62,51,40,41,42,43
11,11,38,0.00012037447977290185,42,41,40,39,38,49,60,59,58,57,68,79,90,91,80,81,70,59,48,37,38,39,40,41,42,43
11,11,38,0.0002627303862869423,42,41,40,39,38,37,36,35,46,57,68,79,90,91,92,81,70,59,60,61,50,39,40,41,42,43
11,11,38,0.00013502876426699424,42,41,40,39,38,37,36,35,46,57,68,79,90,79,80,81,70,71,60,49,50,51,52,41,42,43
11,11,38,0.00014758957954764485,42,41,40,39,38,49,48,47,58,57,68,79,90,91,92,93,94,83,72,61,62,51,40,41,42,43
11,11,38,0.0002459826325794081,42,41,40,39,38,37,36,35,46,57,68,79,90,79,80,69,58,47,48,49,50,51,40,41,42,43
11,11,38,0.000521273834147001,42,41,40,39,38,37,48,59,70,81,92,91,90,79,68,69,58,47,36,37,38,39,40,41,42,43
11,11,38,0.0001528232525812493,42,41,40,39,38,37,48,47,58,69,80,91,90,79,80,81,70,71,60,61,50,51,52,41,42,43
11,11,38,0.0001235146835930645,42,41,40,39,38,37,36,47,46,57,68,79,90,91,92,81,82,71,60,61,50,39,40,41,42,43
11,11,38,0.00012770162201994803,42,41,40,39,38,49,48,59,70,69,80,79,90,91,80,81,82,83,84,73,62,51,40,41,42,43
11,11,38,0.00012037447977290185,42,41,40,39,38,37,48,47,58,57,68,79,90,79,68,69,58,59,48,37,38,39,40,41,42,43
11,11,38,0.00013293529505355249,42,41,40,39,38,37,36,47,46,57,68,79,90,79,80,81,82,83,84,73,62,63,52,41,42,43
11,11,38,0.00014235590651404047,42,41,40,39,38,49,48,59,58,69,80,79,90,79,80,81,70,59,48,49,50,51,52,41,42,43
11,11,38,0.0002533097748264543,42,41,40,39,38,49,60,59,58,57,68,79,90,79,68,69,70,59,48,37,38,39,40,41,42,43
11,11,38,0.00012142121437962273,42,41,40,39,38,49,48,47,46,57,68,79,90,79,80,81,82,71,60,49,50,51,40,41,42,43
11,11,38,0.00012246794898634363,42,41,40,39,38,37,48,59,70,81,92,91,90,79,80,81,70,71,60,49,50,51,40,41,42,43
11,11,38,0.00011514080673929741,42,41,40,39,38,49,60,71,70,69,68,79,90,79,68,69,58,47,48,49,50,51,40,41,42,43
11,11,38,0.00028575854763480176,42,41,40,39,38,37,48,47,46,57,68,79,90,79,68,69,58,47,36,37,38,39,40,41,42,43
11,11,38,0.0002679640593205467,42,41,40,39,38,49,60,59,70,69,80,79,90,91,92,93,94,95,96,85,74,63,52,41,42,43
11,11,38,0.00013293529505355249,42,41,40,39,38,49,60,59,70,69,80,91,90,91,92,81,82,71,60,49,50,51,52,41,42,43
11,11,38,0.00024493589797268726,42,41,40,39,38,37,36,47,46,57,68,79,90,79,68,69,70,59,48,49,38,39,40,41,42,43
11,11,38,0.0001528232525812493,42,41,40,39,38,49,48,59,58,57,68,79,90,79,80,81,70,71,72,73,62,63,52,41,42,43
11,11,38,0.00040508629280098276,42,41,40,39,38,37,36,47,46,57,68,79,90,91,92,93,94,95,96,85,74,63,52,41,42,43
11,11,38,0.0001161875413460183,42,41,40,39,38,37,36,47,46,57,68,79,90,79,80,69,58,59,48,49,50,51,52,41,42,43
11,11,38,0.00012770162201994803,42,41,40,39,38,37,36,35,46,57,68,79,90,91,80,81,70,71,72,61,50,39,40,41,42,43
11,11,38,0.0001528232525812493,42,41,40,39,38,37,48,59,70,69,80,91,90,79,80,81,70,59,48,37,38,39,40,41,42,43
11,11,38,0.00012037447977290185,42,41,40,39,38,37,36,35,46,57,68,79,90,91,80,81,82,71,72,61,62,51,52,41,42,43
11,11,38,0.00014758957954764485,42,41,40,39,38,37,48,47,58,69,68,79,90,91,92,93,82,71,72,73,74,63,52,41,42,43
11,11,38,0.00014758957954764485,42,41,40,39,38,49,60,59,70,69,68,79,90,91,92,81,70,59,60,61,50,51,40,41,42,43
11,11,38,0.00011514080673929741,42,41,40,39,38,37,36,47,58,57,68,79,90,91,92,81,82,83,72,73,74,63,52,41,42,43
11,11,38,0.00012246794898634363,42,41,40,39,38,49,48,59,58,57,68,79,90,79,80,81,70,71,72,61,50,51,40,41,42,43
11,11,38,0.000411366700441308,42,41,40,39,38,37,36,35,46,57,68,79,90,79,80,81,70,71,72,73,74,63,52,41,42,43
11,11,38,0.00013084182584011068,42,41,40,39,38,49,60,71,82,93,92,91,90,91,80,81,70,71,72,73,74,63,52,41,42,43
11,11,38,0.0001381689680871569,42,41,40,39,38,37,48,59,70,81,80,91,90,91,92,93,82,83,72,73,74,63,52,41,42,43
11,11,38,0.00013398202966027336,42,41,40,39,38,49,60,59,70,69,68,79,90,91,92,81,70,71,72,61,50,51,52,41,42,43
11,11,38,0.00014235590651404047,42,41,40,39,38,37,48,59,58,69,80,91,90,91,92,93,82,83,72,73,62,51,40,41,42,43
11,11,38,0.00014444937572748222,42,41,40,39,38,49,48,59,58,69,80,91,90,79,68,57,46,47,48,49,50,39,40,41,42,43
11,11,38,0.00013502876426699424,42,41,40,39,38,49,60,59,58,69,68,79,90,91,92,81,82,83,72,73,62,63,52,41,42,43
11,11,38,0.00012456141819978538,42,41,40,39,38,37,36,47,58,57,68,79,90,91,80,81,82,83,72,61,50,39,40,41,42,43
11,11,38,0.0002606369170735005,42,41,40,39,38,49,48,59,70,81,80,91,90,79,68,57,46,47,48,37,38,39,40,41,42,43
11,11,38,0.0014758957954764487,42,41,40,39,38,37,26,25,24,25,26,27,28,29,40,41,42,43
11,11,38,0.0002711042631407093,42,41,40,39,38,49,48,59,70,81,92,91,90,79,68,69,58,47,36,37,38,39,40,41,42,43
11,11,38,0.00011514080673929741,42,41,40,39,38,49,60,71,70,81,80,91,90,91,80,81,82,83,72,61,62,51,40,41,42,43
11,11,38,0.00013293529505355249,42,41,40,39,38,49,48,47,46,57,68,79,90,79,80,81,82,71,72,61,62,63,52,41,42,43
11,11,38,0.00012770162201994803,42,41,40,39,38,37,36,47,58,69,80,91,90,91,92,81,82,83,84,73,62,63,52,41,42,43
11,11,38,0.00012246794898634363,42,41,40,39,38,49,48,59,58,69,80,79,90,79,80,81,70,59,60,49,38,39,40,41,42,43
11,11,38,0.00011514080673929741,42,41,40,39,38,37,36,47,58,57,68,79,90,79,68,69,70,71,60,61,62,63,52,41,42,43
11,11,38,0.00013502876426699424,42,41,40,39,38,49,48,47,46,57,68,79,90,79,80,81,82,71,72,73,74,63,52,41,42,43
11,11,38,0.00013084182584011068,42,41,40,39,38,37,48,47,46,57,68,79,90,91,92,81,82,83,84,73,62,51,52,41,42,43
11,11,38,0.00011514080673929741,42,41,40,39,38,49,60,59,70,81,92,91,90,79,80,69,58,47,48,49,50,39,40,41,42,43
11,11,38,0.0001381689680871569,42,41,40,39,38,37,36,47,46,57,68,79,90,91,92,81,70,59,60,61,50,39,40,41,42,43
11,11,38,0.00014758957954764485,42,41,40,39,38,37,36,47,46,57,68,79,90,91,92,81,82,83,72,61,62,63,52,41,42,43
11,11,38,0.00012246794898634363,42,41,40,39,38,49,48,47,46,57,68,79,90,79,80,81,70,71,60,61,50,39,40,41,42,43
11,11,38,0.00012770162201994803,42,41,40,39,38,49,60,71,82,81,92,91,90,79,80,81,70,71,60,61,50,39,40,41,42,43
11,11,38,0.0001235146835930645,42,41,40,39,38,49,48,47,58,69,68,79,90,91,92,93,94,83,84,85,74,63,52,41,42,43
11,11,38,0.00013502876426699424,42,41,40,39,38,37,48,59,58,69,68,79,90,79,80,81,82,71,72,61,50,39,40,41,42,43
11,11,38,0.00013293529505355249,42,41,40,39,38,49,48,47,58,57,68,79,90,91,92,81,82,83,72,61,62,63,52,41,42,43
11,11,38,0.00011723427595273918,42,41,40,39,38,37,36,47,58,69,80,91,90,91,80,81,70,59,60,49,50,51,52,41,42,43
11,11,38,0.00027424446696087203,42,41,40,39,38,49,60,71,70,81,92,91,90,91,92,81,82,83,72,73,74,63,52,41,42,43
11,11,38,0.0002480761017928499,42,41,40,39,38,49,48,59,58,57,68,79,90,79,68,69,58,47,36,37,38,39,40,41,42,43
11,11,38,0.0003789179276329606,42,41,40,39,38,49,48,47,46,57,68,79,90,91,80,81,82,83,72,61,62,63,52,41,42,43
11,11,38,0.0001381689680871569,42,41,40,39,38,37,48,47,46,57,68,79,90,91,80,81,82,71,60,61,50,51,40,41,42,43
11,11,38,0.0008206399316691742,42,41,40,39,38,37,36,47,46,57,68,79,90,79,80,69,58,47,36,37,38,39,40,41,42,43
11,11,38,0.00013293529505355249,42,41,40,39,38,49,60,71,82,93,92,91,90,79,68,57,58,59,48,37,38,39,40,41,42,43
11,11,38,0.00013188856044683158,42,41,40,39,38,49,60,71,70,81,80,91,90,91,92,81,82,71,60,61,62,51,40,41,42,43
11,11,38,0.0002543565094331752,42,41,40,39,38,37,48,47,46,57,68,79,90,91,92,93,82,83,72,61,50,39,40,41,42,43
11,11,38,0.00014758957954764485,42,41,40,39,38,37,48,59,58,69,68,79,90,91,92,81,82,71,72,73,62,51,40,41,42,43
11,11,38,0.0001528232525812493,42,41,40,39,38,37,36,47,46,57,68,79,90,91,92,93,82,83,72,73,74,63,52,41,42,43
11,11,38,0.00012770162201994803,42,41,40,39,38,37,36,47,58,69,68,79,90,91,80,69,70,71,60,61,50,39,40,41,42,43
11,11,38,0.0001161875413460183,42,41,40,39,38,49,60,71,70,81,92,91,90,79,68,69,70,59,48,37,38,39,40,41,42,43
11,11,38,0.00012142121437962273,42,41,40,39,38,49,48,47,46,57,68,79,90,91,92,93,82,83,72,73,62,63,52,41,42,43
11,11,38,0.00012037447977290185,42,41,40,39,38,37,36,47,58,57,68,79,90,79,80,69,70,71,72,73,62,63,52,41,42,43
11,11,38,0.00013293529505355249,42,41,40,39,38,37,48,47,58,69,80,91,90,91,80,69,70,59,48,37,38,39,40,41,42,43
11,11,38,0.0002480761017928499,42,41,40,39,38,37,36,47,46,57,68,79,90,91,80,69,70,59,60,49,50,39,40,41,42,43
11,11,38,0.00011514080673929741,42,41,40,39,38,49,60,59,70,81,80,91,90,91,80,69,58,59,60,49,50,39,40,41,42,43
11,11,38,0.00014026243730059867,42,41,40,39,38,37,36,47,46,57,68,79,90,79,68,57,46,47,48,49,38,39,40,41,42,43
11,11,38,0.00011514080673929741,42,41,40,39,38,49,60,59,58,57,68,79,90,91,80,69,58,59,48,37,38,39,40,41,42,43
11,11,38,0.00012246794898634363,42,41,40,39,38,49,48,59,70,69,80,91,90,79,68,69,70,71,72,73,62,51,52,41,42,43
11,11,38,0.0001235146835930645,42,41,40,39,38,37,48,59,70,69,80,91,90,91,92,81,82,83,72,61,50,51,40,41,42,43
11,11,38,0.0003893852737001695,42,41,40,39,38,49,48,47,46,57,68,79,90,79,68,69,58,47,48,37,38,39,40,41,42,43
11,11,38,0.0001235146835930645,42,41,40,39,38,49,60,71,82,93,92,91,90,91,80,81,70,71,60,61,50,51,52,41,42,43
11,11,38,0.00011723427595273918,42,41,40,39,38,49,60,59,58,57,68,79,90,79,80,69,70,71,60,61,62,63,52,41,42,43
11,11,38,0.00012037447977290185,42,41,40,39,38,49,60,59,70,69,80,91,90,79,68,57,46,47,36,37,38,39,40,41,42,43
11,11,38,0.00014026243730059867,42,41,40,39,38,37,48,59,58,69,68,79,90,91,92,81,70,71,60,49,38,39,40,41,42,43
11,11,38,0.00027947813999447646,42,41,40,39,38,37,36,35,46,57,68,79,90,79,80,81,70,71,60,61,62,63,52,41,42,43
11,11,38,0.0001381689680871569,42,41,40,39,38,49,48,59,70,81,80,91,90,91,92,93,82,71,60,49,50,51,52,41,42,43
11,11,38,0.00013502876426699424,42,41,40,39,38,49,48,59,58,57,68,79,90,91,92,81,82,71,72,73,62,63,52,41,42,43
11,11,38,0.0001235146835930645,42,41,40,39,38,49,48,59,58,57,68,79,90,79,80,81,82,83,72,73,74,63,52,41,42,43
11,11,38,0.00011723427595273918,42,41,40,39,38,37,48,47,46,57,68,79,90,79,68,69,70,59,60,49,50,51,40,41,42,43
11,11,38,0.0001161875413460183,42,41,40,39,38,49,60,59,70,81,80,79,90,79,68,57,58,47,36,37,38,39,40,41,42,43
11,11,38,0.0002574967132533378,42,41,40,39,38,49,60,59,58,69,80,91,90,79,68,69,58,59,48,37,38,39,40,41,42,43
11,11,38,0.0001381689680871569,42,41,40,39,38,37,36,35,46,57,68,79,90,91,80,69,70,71,72,73,62,51,40,41,42,43
11,11,38,0.0002752912015675929,42,41,40,39,38,49,60,59,58,57,68,79,90,79,80,69,58,59,48,37,38,39,40,41,42,43
11,11,38,0.00014026243730059867,42,41,40,39,38,49,60,59,70,69,68,79,90,91,80,81,70,59,48,37,38,39,40,41,42,43
11,11,38,0.00014026243730059867,42,41,40,39,38,49,48,47,46,57,68,79,90,79,80,81,70,71,60,61,62,63,52,41,42,43
11,11,38,0.00025749671325333786,42,41,40,39,38,37,36,47,46,57,68,79,90,91,80,69,58,59,48,49,38,39,40,41,42,43
11,11,38,0.00014235590651404047,42,41,40,39,38,49,60,59,58,57,68,79,90,79,68,57,46,47,48,49,50,39,40,41,42,43
11,11,38,0.00026377712089366317,42,41,40,39,38,37,48,47,46,57,68,79,90,91,92,93,82,71,60,61,62,63,52,41,42,43
11,11,38,0.00013293529505355249,42,41,40,39,38,49,60,59,58,57,68,79,90,79,80,81,82,83,84,85,74,63,52,41,42,43
11,11,38,0.00011514080673929741,42,41,40,39,38,37,48,47,58,57,68,79,90,79,68,69,70,59,60,61,50,51,40,41,42,43
11,11,38,0.0001235146835930645,42,41,40,39,38,49,60,59,58,57,68,79,90,79,68,69,70,59,60,61,62,63,52,41,42,43
11,11,38,0.00025121630561301256,42,41,40,39,38,37,36,35,46,57,68,79,90,91,80,81,70,59,60,61,50,39,40,41,42,43
11,11,38,0.0001235146835930645,42,41,40,39,38,37,36,47,58,69,80,91,90,91,80,81,70,59,60,49,50,39,40,41,42,43
11,11,38,0.0001161875413460183,42,41,40,39,38,37,48,59,58,57,68,79,90,91,92,81,82,71,60,61,62,63,52,41,42,43
11,11,38,0.0001528232525812493,42,41,40,39,38,49,60,59,58,69,68,79,90,79,80,81,70,59,60,49,38,39,40,41,42,43
11,11,38,0.0001381689680871569,42,41,40,39,38,49,48,47,58,57,68,79,90,79,80,69,58,47,36,37,38,39,40,41,42,43
11,11,38,0.0003914787429136112,42,41,40,39,38,37,48,47,46,57,68,79,90,91,92,93,82,83,84,85,74,63,52,41,42,43
11,11,38,0.00014758957954764485,42,41,40,39,38,49,60,71,82,93,92,91,90,79,80,69,70,59,60,61,62,51,52,41,42,43
11,11,38,0.00014026243730059867,42,41,40,39,38,37,48,47,58,69,80,79,90,91,80,81,82,71,60,49,38,39,40,41,42,43
11,11,38,0.00014235590651404047,42,41,40,39,38,49,60,59,58,69,68,79,90,91,92,93,82,83,72,61,62,51,40,41,42,43
11,11,38,0.00013188856044683158,42,41,40,39,38,49,48,59,58,69,80,91,90,91,80,69,58,47,48,49,38,39,40,41,42,43
11,11,38,0.00014758957954764485,42,41,40,39,38,37,48,59,70,69,68,79,90,79,68,69,58,59,60,61,50,51,52,41,42,43
11,11,38,0.00014235590651404047,42,41,40,39,38,37,36,47,58,57,68,79,90,79,80,81,82,83,72,61,62,63,52,41,42,43
11,11,38,0.0001528232525812493,42,41,40,39,38,37,48,59,58,69,80,79,90,79,68,57,46,47,36,37,38,39,40,41,42,43
11,11,38,0.00014235590651404047,42,41,40,39,38,37,36,47,46,57,68,79,90,91,80,81,70,71,60,49,50,39,40,41,42,43
11,11,38,0.00011723427595273918,42,41,40,39,38,49,60,71,82,81,80,91,90,91,92,81,82,71,72,73,62,51,52,41,42,43
11,11,38,0.0001528232525812493,42,41,40,39,38,49,60,59,58,69,68,79,90,79,68,69,70,71,72,61,50,51,52,41,42,43
11,11,38,0.00025854344786005874,42,41,40,39,38,49,48,47,46,57,68,79,90,91,80,81,82,83,84,73,74,63,52,41,42,43
11,11,38,0.00014758957954764485,42,41,40,39,38,49,60,71,82,81,92,91,90,91,92,81,82,83,72,61,62,63,52,41,42,43
11,11,38,0.00013293529505355249,42,41,40,39,38,49,48,59,70,81,92,91,90,79,68,69,70,71,60,49,50,39,40,41,42,43
11,11,38,0.0001235146835930645,42,41,40,39,38,49,60,59,70,69,68,79,90,79,80,69,70,59,48,49,50,39,40,41,42,43
11,11,38,0.00012037447977290185,42,41,40,39,38,37,36,47,58,57,68,79,90,91,92,81,70,71,60,61,50,39,40,41,42,43
11,11,38,0.00011514080673929741,42,41,40,39,38,37,48,59,70,69,80,79,90,79,80,81,82,71,60,49,38,39,40,41,42,43
11,11,38,0.00025016957100629163,42,41,40,39,38,49,48,47,58,69,80,91,90,91,80,69,70,59,60,49,50,39,40,41,42,43
11,11,38,0.00012770162201994803,42,41,40,39,38,49,60,59,58,69,68,79,90,79,80,81,70,71,72,73,74,63,52,41,42,43
11,11,38,0.00012037447977290185,42,41,40,39,38,37,48,59,58,69,80,79,90,91,92,81,82,83,84,85,74,63,52,41,42,43
11,11,38,0.00026063691707350054,42,41,40,39,38,49,48,47,46,57,68,79,90,91,80,69,70,59,48,49,50,39,40,41,42,43
11,11,38,0.00014026243730059867,42,41,40,39,38,37,48,59,70,81,80,79,90,91,92,81,70,59,60,49,50,39,40,41,42,43
11,11,38,0.0001381689680871569,42,41,40,39,38,37,36,47,46,57,68,79,90,79,80,69,70,71,72,61,62,63,52,41,42,43
11,11,38,0.00013502876426699424,42,41,40,39,38,49,60,71,82,93,92,91,90,79,80,69,70,71,72,73,62,63,52,41,42,43
11,11,38,0.00012770162201994803,42,41,40,39,38,49,60,59,70,69,80,79,90,79,80,69,70,59,60,61,50,51,40,41,42,43
11,11,38,0.00014026243730059867,42,41,40,39,38,37,36,47,46,57,68,79,90,79,80,69,70,71,72,61,50,51,52,41,42,43
11,11,38,0.00013398202966027336,42,41,40,39,38,37,36,47,46,57,68,79,90,79,80,81,82,71,72,61,62,51,52,41,42,43
11,11,38,0.00014444937572748222,42,41,40,39,38,49,60,71,70,69,68,79,90,79,80,81,82,83,72,61,62,51,52,41,42,43
11,11,38,0.00037368425459935613,42,41,40,39,38,49,60,71,70,81,92,91,90,79,68,57,46,35,36,37,38,39,40,41,42,43
11,11,38,0.00011514080673929741,42,41,40,39,38,49,48,59,58,57,68,79,90,79,68,57,46,47,48,49,50,51,40,41,42,43
11,11,38,0.00014235590651404047,42,41,40,39,38,49,48,47,58,57,68,79,90,79,68,57,58,59,48,37,38,39,40,41,42,43
11,11,38,0.00014235590651404047,42,41,40,39,38,49,60,71,70,81,80,91,90,91,80,81,82,83,84,73,62,51,40,41,42,43
11,11,38,0.00012037447977290185,42,41,40,39,38,37,48,47,46,57,68,79,90,91,92,93,94,95,84,73,74,63,52,41,42,43
11,11,38,0.0002826183438146391,42,41,40,39,38,49,60,71,70,81,80,91,90,91,92,81,82,71,72,61,50,39,40,41,42,43
11,11,38,0.0002533097748264543,42,41,40,39,38,49,48,59,58,69,68,79,90,79,80,69,70,59,60,61,50,39,40,41,42,43
11,11,38,0.00014026243730059867,42,41,40,39,38,37,48,47,58,69,80,79,90,79,80,81,82,71,60,61,50,39,40,41,42,43
11,11,38,0.00013188856044683158,42,41,40,39,38,37,48,47,46,57,68,79,90,91,92,81,82,71,60,61,50,51,52,41,42,43
11,11,38,0.0003914787429136112,42,41,40,39,38,37,36,35,46,57,68,79,90,91,92,93,82,83,72,73,74,63,52,41,42,43
11,11,38,0.00014235590651404047,42,41,40,39,38,37,48,47,46,57,68,79,90,91,80,69,70,71,60,61,50,51,52,41,42,43
11,11,38,0.00012037447977290185,42,41,40,39,38,37,48,59,70,69,80,79,90,79,80,69,58,59,48,49,38,39,40,41,42,43
11,11,38,0.00013293529505355249,42,41,40,39,38,49,60,71,82,93,92,91,90,79,68,57,58,59,60,49,38,39,40,41,42,43
11,11,38,0.00041136670044130807,42,41,40,39,38,49,60,59,58,57,68,79,90,91,92,81,82,83,84,85,74,63,52,41,42,43
11,11,38,0.000256449978646617,42,41,40,39,38,37,36,35,46,57,68,79,90,91,92,81,82,83,84,73,62,51,40,41,42,43
11,11,38,0.0001235146835930645,42,41,40,39,38,37,36,47,58,69,68,79,90,79,80,69,58,47,48,49,38,39,40,41,42,43
11,11,38,0.000247029367186129,42,41,40,39,38,49,60,59,70,81,92,91,90,91,92,93,82,83,72,73,74,63,52,41,42,43
11,11,38,0.00012456141819978538,42,41,40,39,38,37,48,47,46,57,68,79,90,79,68,57,58,47,48,37,38,39,40,41,42,43
11,11,38,0.00012037447977290185,42,41,40,39,38,49,48,47,58,69,68,79,90,79,80,69,70,71,60,61,50,51,40,41,42,43
11,11,38,0.00028994548606168526,42,41,40,39,38,37,36,47,58,57,68,79,90,91,92,81,82,71,72,61,50,39,40,41,42,43
11,11,38,0.00012037447977290185,42,41,40,39,38,49,48,47,58,57,68,79,90,91,80,81,82,71,60,61,62,51,52,41,42,43
11,11,38,0.0001381689680871569,42,41,40,39,38,37,48,47,46,57,68,79,90,79,80,81,70,71,60,49,38,39,40,41,42,43
11,11,38,0.0001235146835930645,42,41,40,39,38,49,60,59,70,69,68,79,90,79,68,69,70,59,60,49,38,39,40,41,42,43
11,11,38,0.0001381689680871569,42,41,40,39,38,49,60,71,70,81,92,91,90,91,92,93,82,83,72,61,50,51,52,41,42,43
11,11,38,0.00012142121437962273,42,41,40,39,38,37,48,47,58,69,68,79,90,79,80,69,70,59,48,37,38,39,40,41,42,43
11,11,38,0.00011514080673929741,42,41,40,39,38,37,48,59,58,69,80,79,90,91,80,69,58,47,48,37,38,39,40,41,42,43
11,11,38,0.00014026243730059867,42,41,40,39,38,37,36,47,46,57,68,79,90,91,92,81,82,71,60,49,50,51,40,41,42,43
11,11,38,0.00012770162201994803,42,41,40,39,38,49,48,59,58,69,80,79,90,91,80,81,82,83,72,61,50,39,40,41,42,43
11,11,38,0.00013084182584011068,42,41,40,39,38,49,48,59,70,69,80,91,90,79,80,69,70,59,48,49,50,39,40,41,42,43
11,11,38,0.0001381689680871569,42,41,40,39,38,37,48,59,58,57,68,79,90,79,80,69,58,59,60,61,50,51,40,41,42,43
11,11,38,0.00013502876426699424,42,41,40,39,38,49,60,59,70,81,92,91,90,91,80,69,70,71,60,61,50,51,40,41,42,43
11,11,38,0.0001381689680871569,42,41,40,39,38,37,36,47,58,57,68,79,90,91,80,69,58,59,60,61,62,51,40,41,42,43
11,11,38,0.0001235146835930645,42,41,40,39,38,37,36,47,46,57,68,79,90,79,68,69,70,71,60,49,50,51,40,41,42,43
11,11,38,0.00014758957954764485,42,41,40,39,38,49,60,59,58,69,80,79,90,91,92,93,94,95,84,73,62,51,52,41,42,43
11,11,38,0.00012456141819978538,42,41,40,39,38,37,48,59,58,69,80,79,90,79,80,81,82,71,72,61,50,39,40,41,42,43
11,11,38,0.0001235146835930645,42,41,40,39,38,49,48,59,58,57,68,79,90,79,80,81,82,71,72,73,74,63,52,41,42,43
11,11,38,0.00014758957954764485,42,41,40,39,38,49,60,59,58,69,68,79,90,91,92,93,82,83,84,73,62,51,40,41,42,43
11,11,38,0.0001235146835930645,42,41,40,39,38,37,36,47,46,57,68,79,90,91,92,81,70,71,60,61,50,51,52,41,42,43
11,11,38,0.00011514080673929741,42,41,40,39,38,37,36,47,46,57,68,79,90,79,68,69,58,59,48,49,50,39,40,41,42,43
11,11,38,0.00025016957100629163,42,41,40,39,38,49,60,71,70,69,68,79,90,79,80,69,58,59,48,37,38,39,40,41,42,43
11,11,38,0.0005359281186410934,42,41,40,39,38,49,48,47,46,57,68,79,90,91,92,93,94,83,84,85,74,63,52,41,42,43
11,11,38,0.00014235590651404047,42,41,40,39,38,37,48,59,70,81,92,91,90,79,80,81,70,59,60,61,50,51,40,41,42,43
11,11,38,0.00013502876426699424,42,41,40,39,38,37,48,47,46,57,68,79,90,79,80,69,70,71,72,73,62,63,52,41,42,43
11,11,38,0.00013502876426699424,42,41,40,39,38,37,36,35,46,57,68,79,90,91,80,69,70,59,48,49,50,51,52,41,42,43
11,11,38,0.00024284242875924548,42,41,40,39,38,49,60,71,70,81,80,91,90,79,68,69,58,47,36,37,38,39,40,41,42,43
11,11,38,0.0001528232525812493,42,41,40,39,38,37,36,47,46,57,68,79,90,91,80,81,70,59,48,49,50,39,40,41,42,43
11,11,38,0.0001161875413460183,42,41,40,39,38,37,48,47,58,69,80,79,90,91,80,81,70,71,72,61,62,51,40,41,42,43
11,11,38,0.0001235146835930645,42,41,40,39,38,37,36,35,46,57,68,79,90,91,92,81,70,71,60,49,50,39,40,41,42,43
11,11,38,0.00014235590651404047,42,41,40,39,38,49,48,47,58,69,68,79,90,91,80,81,70,59,60,49,38,39,40,41,42,43
11,11,38,0.0001235146835930645,42,41,40,39,38,37,48,47,58,57,68,79,90,91,92,93,82,71,72,73,74,63,52,41,42,43
11,11,38,0.00013398202966027336,42,41,40,39,38,49,60,59,70,81,80,79,90,79,80,81,82,83,84,73,74,63,52,41,42,43
11,11,38,0.00011723427595273918,42,41,40,39,38,49,48,47,58,69,68,79,90,79,68,69,70,71,72,61,50,39,40,41,42,43
11,11,38,0.00013398202966027336,42,41,40,39,38,49,48,59,58,69,68,79,90,79,80,69,70,71,60,61,62,63,52,41,42,43
11,11,38,0.00012246794898634363,42,41,40,39,38,49,60,59,70,69,80,79,90,79,68,69,58,47,36,37,38,39,40,41,42,43
11,11,38,0.00025749671325333786,42,41,40,39,38,37,48,59,58,69,80,79,90,91,80,69,70,59,48,37,38,39,40,41,42,43
11,11,38,0.00012246794898634363,42,41,40,39,38,49,48,59,70,81,80,91,90,79,80,81,70,59,60,61,62,63,52,41,42,43
11,11,38,0.00011514080673929741,42,41,40,39,38,37,48,59,70,69,80,91,90,79,80,69,70,71,60,61,62,63,52,41,42,43
11,11,38,0.00014235590651404047,42,41,40,39,38,37,48,59,58,57,68,79,90,91,80,81,82,83,72,73,74,63,52,41,42,43
